LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
"2570015801","2500008801","2570007200","0",2.00000000,"101",중앙고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","42110","250","000","55",,,,,10385.54728720000
"2500182300","2500072900","2500073200","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00077,,TEMP00027,TEMP00026,545.88183215800
"2500182400","2500073200","2500072900","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00076,,TEMP00026,TEMP00027,544.69708417300
"2500182700","2500072500","2500072400","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00073,,TEMP00006,TEMP00005,559.30286586000
"2500180200","2500072400","2500072500","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00070,,TEMP00005,TEMP00006,1233.63410146000
"2500180500","2500073200","2500072800","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00067,,TEMP00026,TEMP00002,3933.52903843000
"2500180600","2500072800","2500073200","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00066,,TEMP00002,TEMP00026,3927.00612537000
"2500180900","2500072500","2500072200","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00063,,TEMP00006,TEMP00010,8143.11611296000
"2500181000","2500072200","2500072500","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00062,,TEMP00010,TEMP00006,8140.59239129000
"2500181300","2500072200","2500072100","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00059,,TEMP00010,TEMP00011,949.80592788700
"2500181400","2500072100","2500072200","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00058,,TEMP00011,TEMP00010,949.80579353200
"2500181500","2500072100","2500072300","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00057,,TEMP00011,TEMP00009,968.05466702000
"2500181600","2500072200","2500072300","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00056,,TEMP00010,TEMP00009,800.05102245600
"2500181700","2500072300","2500072100","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00055,,TEMP00009,TEMP00011,834.39102712800
"2500181800","2500072300","2500072200","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00054,,TEMP00009,TEMP00010,1511.53318450000
"2500182800","2500072600","2500072500","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00072,,TEMP00007,TEMP00006,788.78626088400
"2500180300","2500072600","2500072400","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00069,,TEMP00007,TEMP00005,959.96320790000
"2500180800","2500072600","2500072800","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00064,,TEMP00007,TEMP00002,585.74393024900
"2500182900","2500072500","2500072600","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00071,,TEMP00006,TEMP00007,791.78591181100
"2500180400","2500072400","2500072600","1",1.00000000,"101",서울-춘천고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00068,,TEMP00005,TEMP00007,796.94693657600
"2500180700","2500072800","2500072600","1",2.00000000,"101",서울-춘천고속도로,"0","000",100.00000000,"0",0.00000000,0.00000000,공사중,,"5","60120","250","000","60",TEMP00065,,TEMP00002,TEMP00007,587.39435098900
"2510366200","2510142600","2510140800","0",1.00000000,"101",중앙고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291600000,,RN4213041500000,RN4213016600000,243.39704774300
"2510366300","2510145800","2510142600","0",1.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291500000,,RN4213016700000,RN4213041500000,324.53361077100
"2510366400","2510145800","2510140800","0",2.00000000,"101",중앙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291400000,,RN4213016700000,RN4213016600000,455.96910310500
"2510366500","2510142600","2510145800","0",1.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291300000,,RN4213041500000,RN4213016700000,594.97533056200
"2510366600","2510140800","2510142600","0",1.00000000,"101",중앙고속도로,"0","101",40.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291200000,,RN4213016600000,RN4213041500000,760.42620469300
"2510366700","2510140800","2510145800","0",2.00000000,"101",중앙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291100000,,RN4213016600000,RN4213016700000,456.84466553200
"2510387800","2510142700","2510142600","0",2.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213291000000,,RN4213004000000,RN4213041500000,602.36738304400
"2510387900","2510142600","2510142700","0",2.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213290900000,,RN4213041500000,RN4213004000000,608.13311376100
"2510388000","2510142700","2510013700","0",1.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213290800000,,RN4213004000000,,341.76933348100
"2510388100","2510012600","2510142700","0",1.00000000,"101",중앙고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213290700000,,,RN4213004000000,397.25663307400
"2510389400","2510142700","2510012602","0",1.00000000,"101",중앙고속도로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213289000000,,RN4213004000000,,650.93471051800
"2510389500","2510013700","2510142700","0",1.00000000,"101",중앙고속도로연결로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","42130","251","000","55",RO4213288900000,,,RN4213004000000,555.62809511500
"3790246300","3790093300","3790093500","0",1.00000000,"101",남해고속도로진출로,"0","103",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,RN4811001100000,RN4811000700000,449.76166081000
"3790245500","3790011800","3790093300","0",1.00000000,"101",남해고속도로진출로,"0","103",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,,RN4811001100000,724.29464743300
"3790245600","3790093300","3790011800","0",1.00000000,"101",남해고속도로진입로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,RN4811001100000,,714.47635751300
"3790246000","3790093400","3790093300","0",1.00000000,"101",남해고속도로진입로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,RN4811000500000,RN4811001100000,121.24358211700
"3790246100","3790093300","3790093600","0",1.00000000,"101",남해고속도로진출로,"0","103",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,RN4811001100000,RN4811000600000,340.28039419600
"3790246200","3790093600","3790093300","0",1.00000000,"101",남해고속도로진입로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","48110","379","005","10",,,RN4811000600000,RN4811001100000,493.24652639000
"3580008404","3580025400","3580012300","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,"20080723028",,6155.62783206000
"3580008304","3580012300","3580025400","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,,"20080723028",6136.42516474000
"3530047400","3530022000","3530021900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP264,,"20080723127","20080723126",1365.08368497000
"3530047500","3530021900","3530022000","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP265,,"20080723126","20080723127",1368.34365362000
"3530048200","3530021700","3530021400","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP252,,"20080723070","20080723128",676.19946824800
"3530048300","3530021400","3530021700","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP253,,"20080723128","20080723070",678.51014733700
"3530048400","3530021500","3530021700","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP257,,"20080723071","20080723070",353.72718988300
"3530048500","3530021700","3530021500","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP255,,"20080723070","20080723071",922.55865170900
"3530048600","3530021800","3530021600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP261,,"20080723073","20080723072",363.29101810700
"3530046900","3530021600","3530021800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP260,,"20080723072","20080723073",368.19235190000
"3530047000","3530021600","3530021500","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP259,,"20080723072","20080723071",177.57002777500
"3530047100","3530021500","3530021400","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP256,,"20080723071","20080723128",685.69785128300
"3530047200","3530021400","3530021500","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP254,,"20080723128","20080723071",480.79425844000
"3530047300","3530021500","3530021600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP258,,"20080723071","20080723072",180.04050962800
"3530046800","3530022100","3530022000","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP266,,"20080723125","20080723127",2780.62083244000
"3530046300","3530022000","3530022100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP267,,"20080723127","20080723125",2783.01227535000
"3530046400","3530021900","3530021700","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP262,,"20080723126","20080723070",7304.52785881000
"3530046500","3530021700","3530021900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP263,,"20080723070","20080723126",7293.02552464000
"3530046600","3680012800","3530021400",,2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP251,,"20080723074","20080723128",15794.10424870000
"3530046700","3530021400","3680012800","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP250,,"20080723128","20080723074",15797.03277610000
"3580054000","3580025700","3580025900","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP351,,"20080723113","20080723114",13995.87633380000
"3580054100","3580025900","3580025700","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP350,,"20080723114","20080723113",13974.49211260000
"3580054200","3580025600","3580025700","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","004","14",TEMP353,,"20080723112","20080723113",1272.67927636000
"3580053700","3580025700","3580025600","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","004","14",TEMP352,,"20080723113","20080723112",1276.82995045000
"3580054300","3580026000","3580025900","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP343,,"20080723020","20080723114",645.70077253600
"3580054400","3580025800","3580026000","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP344,,"20080723019","20080723020",847.50332190000
"3580054500","3580025900","3580026000","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP345,,"20080723114","20080723020",446.63045478300
"3580054600","3580026300","3580026100","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP348,,"20080723022","20080723021",310.52243413100
"3580054700","3580026100","3580026000","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP346,,"20080723021","20080723020",277.59416168800
"3580054800","3580026000","3580026100","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP347,,"20080723020","20080723021",289.67984294000
"3580054900","3580026100","3580026300","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP349,,"20080723021","20080723022",292.86479505400
"3580055000","3580026000","3580025800","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP342,,"20080723020","20080723019",242.30081353200
"3580055100","3580025900","3580025800","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP341,,"20080723114","20080723019",541.37385810400
"3580055200","3580026200","3580025800","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP339,,"20080723115","20080723019",3553.22687609000
"3580055300","3580025800","3580025900","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP340,,"20080723019","20080723114",537.98397224500
"3580055400","3580025000","3580025100","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP357,,"20080723111","20080723023",758.09065579100
"3580055500","3580025100","3580025600","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP355,,"20080723023","20080723112",2774.89751108000
"3580055600","3580025600","3580025100","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP354,,"20080723112","20080723023",2780.89269137000
"3580055700","3580025100","3580025000","0",2.00000000,"101",청주-상주고속국도,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP356,,"20080723023","20080723111",761.72667074600
"3580055800","3580025100","3580025200","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP360,,"20080723023","20080723024",907.58678942800
"3580055900","3580025200","3580025000","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP359,,"20080723024","20080723111",815.82834606600
"3580056000","3580025000","3580025200","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP361,,"20080723111","20080723024",290.82485540000
"3580056100","3580025200","3580025100","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP358,,"20080723024","20080723023",651.93728973800
"3580056200","3580025200","3580025300","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP363,,"20080723024","20080723025",316.73259725700
"3580056300","3580025300","3580025500","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP365,,"20080723025","20080723026",511.10378461200
"3580056400","3580025500","3580025300","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",NTIC_0610,,"20080723026","20080723026",515.03019932700
"3580056500","3580025300","3580025200","0",1.00000000,"101",청주-상주고속국도,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",TEMP362,,"20080723025","20080723024",332.15381463300
"3580008403","3580024800","3580025400","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,"20080723029","20080723028",1164.27355873000
"3580008303","3580025400","3580024800","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,"20080723028","20080723029",1157.24492211000
"3670017100","3670008500","3670008400","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP219,,"20080723082","20080723083",1196.85116661000
"3670017400","3670008500","3670008300","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP220,,"20080723082","20080723084",582.32353618000
"3670017500","3670008200","3670008300","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP221,,"20080723133","20080723084",1212.61964507000
"3670018200","3670008200","3670008500","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP212,,"20080723133","20080723082",645.02666683700
"3670018300","3670008500","3680011900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP225,,"20080723082","20080723078",9953.91202790000
"3670018400","3680011900","3670008500","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP224,,"20080723078","20080723082",9957.18999209000
"3670018500","3670008500","3670008200","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","367","000","14",TEMP211,,"20080723082","20080723133",649.92620585300
"3680026200","3680012200","3680012700","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP238,,"20080723130","20080723129",9726.59487966000
"3680026300","3680012700","3680012300","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP239,,"20080723129","20080723131",8509.04363254000
"3680026400","3680012100","3680012200","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP236,,"20080723132","20080723130",1447.60957288000
"3680026500","3680012300","3680012100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP237,,"20080723131","20080723132",2652.24626051000
"3680026600","3680012600","3680012700","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP242,,"20080723075","20080723129",405.28605233900
"3680026700","3680012700","3680012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP244,,"20080723129","20080723075",1152.49703574000
"3680026800","3680012800","3680012700","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP240,,"20080723074","20080723129",921.05265346300
"3680026900","3680012700","3680012800","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP241,,"20080723129","20080723074",912.83922868200
"3680027000","3680012400","3680012500","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP249,,"20080723077","20080723076",300.97731290500
"3680027100","3680012500","3680012400","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP248,,"20080723076","20080723077",301.52228714200
"3680027200","3680012500","3680012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP247,,"20080723076","20080723075",103.37666303100
"3680027300","3680012600","3680012800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP243,,"20080723075","20080723074",866.99578548800
"3680027400","3680012800","3680012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP245,,"20080723074","20080723075",724.43074257400
"3680027500","3680012600","3680012500","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP246,,"20080723075","20080723076",103.98922334800
"3680027600","3680012100","3680012000","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP229,,"20080723132","20080723079",936.73597060200
"3680025300","3680012000","3680012100","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP231,,"20080723079","20080723132",799.20013546700
"3680025400","3680012000","3680011900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP230,,"20080723079","20080723078",1262.89624682000
"3680025500","3680011900","3680012000","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP228,,"20080723078","20080723079",430.82863849000
"3680025600","3680011700","3680011800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP235,,"20080723081","20080723080",302.43463410900
"3680025700","3680011800","3680012000","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP233,,"20080723080","20080723079",57.05464665380
"3680025800","3680012000","3680011800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP232,,"20080723079","20080723080",56.60301042190
"3680025900","3680011800","3680011700","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP234,,"20080723080","20080723081",301.23179746800
"3680026000","3680011900","3680012100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP227,,"20080723078","20080723132",733.19168672200
"3680026100","3680012100","3680011900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","368","000","14",TEMP226,,"20080723132","20080723078",734.33820793300
"3530047600","3530022100","3530017800","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP269,,"20080723125",,980.15145313500
"3530047700","3530017800","3530022100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP268,,,"20080723125",981.49051408200
"3530047800","3530022100","3530017600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP272,,"20080723125",,1300.72943962000
"3530047900","3530017600","3530022100","0",1.00000000,"101",경부고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP273,,,"20080723125",931.86025845100
"3530048000","3530017000","3530022100","0",1.00000000,"101",경부고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP271,,,"20080723125",1570.81599152000
"3530048100","3530022100","3530017000","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","353","000","14",TEMP270,,"20080723125",,588.59039251700
"3580008402","3580002000","3580024800","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,,"20080723029",5887.13321334000
"3580008302","3580024800","3580002000","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","358","000","14",,,"20080723029",,5902.28259086000
"1570001503","1570000900","1570012800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,,"20080723086",163.91088489700
"1570001603","1570012800","1570000900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,"20080723086",,168.52541299300
"1570029900","1570001100","1570012600","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP201,,,"20080723134",1182.78656905000
"1570030200","1570012600","1570001100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP202,,"20080723134",,1179.86008373000
"1570029300","1570012900","3670008200","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP209,,"20080723085","20080723133",9947.19150478000
"1570029400","3670008200","1570012900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP208,,"20080723133","20080723085",9944.50802065000
"1570029500","1570012900","1570012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP200,,"20080723085","20080723134",1343.06342277000
