"소재지(시군구)별(1)",소재지(시군구)별(2),2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"울산광역시",소계,1165132,1163030,2102,1094639,70493,99.82,93.95,1155623,1153490,2133,1101629,53994,99.82,95.33,1148019,1145874,2145,1093572,54447,99.81,95.26
"울산광역시",중구,238652,238652,0,238652,0,100.00,100.00,231973,231973,0,231973,0,100.00,100.00,223581,223581,0,223581,0,100.00,100.00
"울산광역시",남구,335439,335439,0,335439,0,100.00,100.00,330732,330732,0,330732,0,100.00,100.00,323819,323819,0,323819,0,100.00,100.00
"울산광역시",동구,169605,169605,0,169605,0,100.00,100.00,164642,164642,0,164642,0,100.00,100.00,159656,159656,0,159656,0,100.00,100.00
"울산광역시",북구,200718,200718,0,200718,0,100.00,100.00,206434,206434,0,206434,0,100.00,100.00,217796,217796,0,217796,0,100.00,100.00
"울산광역시",울주군,220718,218616,2102,150225,70493,99.05,68.06,221842,219709,2133,167848,53994,99.04,75.66,223167,221022,2145,168720,54447,99.04,75.60
"세종특별자치시",소계,280100,243576,36524,230580,49520,86.96,82.32,314126,279118,35008,266122,48004,88.86,84.72,340575,309581,30994,293820,46755,90.90,86.27
"세종특별자치시",세종특별자치시,280100,243576,36524,230580,49520,86.96,82.32,314126,279118,35008,266122,48004,88.86,84.72,340575,309581,30994,293820,46755,90.90,86.27
"경기도",소계,12873895,11976132,897763,12095008,778887,93.03,93.95,13077153,12143441,933712,12312095,765058,92.86,94.15,13239666,12221217,1018449,12505872,733794,92.31,94.46
"경기도",수원시,1202628,1202628,0,1202628,0,100.00,100.00,1201166,1201166,0,1201166,0,100.00,100.00,1194465,1194465,0,1194465,0,100.00,100.00
"경기도",성남시,967510,967510,0,967510,0,100.00,100.00,954347,954347,0,954347,0,100.00,100.00,942724,942724,0,942724,0,100.00,100.00
"경기도",고양시,1041983,983631,58352,1041983,0,94.40,100.00,1044189,985713,58476,1044189,0,94.40,100.00,1066351,1006634,59717,1066351,0,94.40,100.00
"경기도",용인시,1004081,973959,30122,962260,41821,97.00,95.83,1035126,1004072,31054,980234,54892,97.00,94.70,1059609,1015421,44188,1001593,58016,95.83,94.52
"경기도",부천시,850329,850329,0,850329,0,100.00,100.00,843768,843768,0,843768,0,100.00,100.00,829996,829996,0,829996,0,100.00,100.00
"경기도",안산시,677710,677710,0,677710,0,100.00,100.00,660343,660343,0,660343,0,100.00,100.00,650918,650918,0,650918,0,100.00,100.00
"경기도",안양시,587764,587764,0,587764,0,100.00,100.00,576831,576831,0,576831,0,100.00,100.00,567044,567044,0,567044,0,100.00,100.00
"경기도",남양주시,665321,588945,76376,599159,66162,88.52,90.06,681828,603555,78273,616565,65263,88.52,90.43,701830,631647,70183,668362,33468,90.00,95.23
"경기도",화성시,691086,582268,108818,595398,95688,84.25,86.15,758722,620509,138213,684141,74581,81.78,90.17,815396,595239,220157,741774,73622,73.00,90.97
"경기도",평택시,481530,450471,31059,440949,40581,93.55,91.57,495642,463425,32217,456691,38951,93.50,92.14,513027,479680,33347,470669,42358,93.50,91.74
"경기도",의정부시,441584,441584,0,441584,0,100.00,100.00,447026,447026,0,447026,0,100.00,100.00,451868,451868,0,451868,0,100.00,100.00
"경기도",시흥시,419664,419664,0,419664,0,100.00,100.00,448687,448687,0,448687,0,100.00,100.00,473682,473682,0,473682,0,100.00,100.00
"경기도",파주시,437848,384649,53199,387598,50250,87.85,88.52,451848,403642,48206,403642,48206,89.33,89.33,454040,405594,48446,407607,46433,89.33,89.77
"경기도",광명시,332790,332790,0,332790,0,100.00,100.00,326841,326841,0,326841,0,100.00,100.00,316552,316552,0,316552,0,100.00,100.00
"경기도",김포시,392092,361997,30095,367582,24510,92.32,93.75,423170,390671,32499,399313,23857,92.32,94.36,437221,403643,33578,413642,23579,92.32,94.61
"경기도",군포시,281205,281205,0,281205,0,100.00,100.00,276916,276916,0,276916,0,100.00,100.00,275852,275852,0,275852,0,100.00,100.00
"경기도",광주시,345947,185631,160316,318283,27664,53.66,92.00,363782,198004,165778,335982,27800,54.43,92.36,372654,202751,169903,344916,27738,54.41,92.56
"경기도",이천시,213142,147322,65820,147322,65820,69.12,69.12,214206,146664,67542,146664,67542,68.47,68.47,215834,146823,69011,146823,69011,68.03,68.03
"경기도",양주시,212146,154867,57279,175184,36962,73.00,82.58,216951,158375,58576,180143,36808,73.00,83.03,222314,166735,55579,186247,36067,75.00,83.78
"경기도",오산시,213437,213437,0,213437,0,100.00,100.00,220070,220070,0,220070,0,100.00,100.00,226379,226379,0,226379,0,100.00,100.00
"경기도",구리시,200042,200042,0,200042,0,100.00,100.00,203553,203553,0,203553,0,100.00,100.00,199265,199265,0,199265,0,100.00,100.00
"경기도",안성시,182786,143937,38849,109940,72846,78.75,60.15,183579,145027,38552,112420,71159,79.00,61.24,183405,143056,40349,114275,69130,78.00,62.31
"경기도",포천시,152925,81987,70938,79890,73035,53.61,52.24,150676,80777,69899,78609,72067,53.61,52.17,148379,79531,68848,77662,70717,53.60,52.34
"경기도",의왕시,155767,155767,0,155767,0,100.00,100.00,153932,153932,0,153932,0,100.00,100.00,161153,161153,0,161153,0,100.00,100.00
"경기도",하남시,232487,232487,0,232487,0,100.00,100.00,254415,254415,0,254415,0,100.00,100.00,272455,272455,0,272455,0,100.00,100.00
"경기도",여주시,111984,72508,39476,73108,38876,64.75,65.28,111525,72156,39369,73101,38424,64.7,65.55,111083,73152,37931,73152,37931,65.85,65.85
"경기도",양평군,115105,80486,34619,30856,84249,69.92,26.81,116095,80827,35268,30657,85438,69.62,26.41,116874,88809,28065,30540,86334,75.99,26.13
"경기도",동두천시,97071,91711,5360,97071,0,94.48,100.00,96226,91711,4515,96226,0,95.31,100.00,94768,90321,4447,94768,0,95.31,100.00
"경기도",과천시,57527,57527,0,57527,0,100.00,100.00,58142,58142,0,58142,0,100.00,100.00,58289,58289,0,58289,0,100.00,100.00
"경기도",가평군,62973,36758,26215,19817,43156,58.37,31.47,62918,36726,26192,19749,43169,58.37,31.39,62415,36432,25983,19632,42783,58.37,31.45
"경기도",연천군,45431,34561,10870,28164,17267,76.07,61.99,44633,35550,9083,27732,16901,79.65,62.13,43824,35107,8717,27217,16607,80.11,62.11
"강원도",소계,1550142,1262010,288132,1208897,341245,81.41,77.99,1543052,1256813,286239,1198770,344282,81.45,77.69,1541502,1258048,283454,1191688,349814,81.61,77.31
"강원도",춘천시,280514,255348,25166,226994,53520,91.03,80.92,280640,255538,25102,226343,54297,91.06,80.65,281291,256253,25038,227681,53610,91.10,80.94
